nucls_slide_name,case_id_nucls,section,section_type_nucls,section_number_nucls,section_key,file_id,file_name,file_size_MB,full_path,file_id_norm,slide_barcode,case_id,sample_vial,sample_type_code,section_type,section_number
TCGA-E2-A1L7-DX1,TCGA-E2-A1L7,DX1,DX,1,TCGA-E2-A1L7-DX-1,966c7061-a5e0-4340-8e51-2d5dd509c663,TCGA-E2-A1L7-01Z-00-DX1.BE796CD2-2E81-44E8-8CA2-85B4D2A31B64.svs,337.79,966c7061-a5e0-4340-8e51-2d5dd509c663/TCGA-E2-A1L7-01Z-00-DX1.BE796CD2-2E81-44E8-8CA2-85B4D2A31B64.svs,966c7061-a5e0-4340-8e51-2d5dd509c663,TCGA-E2-A1L7-01Z-00-DX1,TCGA-E2-A1L7,TCGA-E2-A1L7-01Z,01,DX,1
TCGA-E2-A1LH-DX1,TCGA-E2-A1LH,DX1,DX,1,TCGA-E2-A1LH-DX-1,33f7413f-6339-4389-98dd-eee280233684,TCGA-E2-A1LH-01Z-00-DX1.F85384B7-1EBF-4F57-A45B-4A668B68E535.svs,1050.5,33f7413f-6339-4389-98dd-eee280233684/TCGA-E2-A1LH-01Z-00-DX1.F85384B7-1EBF-4F57-A45B-4A668B68E535.svs,33f7413f-6339-4389-98dd-eee280233684,TCGA-E2-A1LH-01Z-00-DX1,TCGA-E2-A1LH,TCGA-E2-A1LH-01Z,01,DX,1
TCGA-E2-A1LI-DX1,TCGA-E2-A1LI,DX1,DX,1,TCGA-E2-A1LI-DX-1,26eb27eb-84c8-4fea-a51b-c3eb5c484b33,TCGA-E2-A1LI-01Z-00-DX1.503dd2fa-23ef-4b11-8aab-301e069eaa88.svs,1142.68,26eb27eb-84c8-4fea-a51b-c3eb5c484b33/TCGA-E2-A1LI-01Z-00-DX1.503dd2fa-23ef-4b11-8aab-301e069eaa88.svs,26eb27eb-84c8-4fea-a51b-c3eb5c484b33,TCGA-E2-A1LI-01Z-00-DX1,TCGA-E2-A1LI,TCGA-E2-A1LI-01Z,01,DX,1
TCGA-E2-A1LK-DX1,TCGA-E2-A1LK,DX1,DX,1,TCGA-E2-A1LK-DX-1,d2c7ad27-6090-421e-a12e-2cb66a5417e4,TCGA-E2-A1LK-01Z-00-DX1.5EBAA1F4-F1B4-4938-A51F-0246621BB0ED.svs,1543.12,d2c7ad27-6090-421e-a12e-2cb66a5417e4/TCGA-E2-A1LK-01Z-00-DX1.5EBAA1F4-F1B4-4938-A51F-0246621BB0ED.svs,d2c7ad27-6090-421e-a12e-2cb66a5417e4,TCGA-E2-A1LK-01Z-00-DX1,TCGA-E2-A1LK,TCGA-E2-A1LK-01Z,01,DX,1
TCGA-E2-A1LS-DX1,TCGA-E2-A1LS,DX1,DX,1,TCGA-E2-A1LS-DX-1,4d80b284-86ef-4dd5-b09f-14bd6d171d9d,TCGA-E2-A1LS-01Z-00-DX1.9a43a58a-df40-4375-8456-ef0071bc9eb9.svs,713.49,4d80b284-86ef-4dd5-b09f-14bd6d171d9d/TCGA-E2-A1LS-01Z-00-DX1.9a43a58a-df40-4375-8456-ef0071bc9eb9.svs,4d80b284-86ef-4dd5-b09f-14bd6d171d9d,TCGA-E2-A1LS-01Z-00-DX1,TCGA-E2-A1LS,TCGA-E2-A1LS-01Z,01,DX,1
TCGA-E2-A573-DX1,TCGA-E2-A573,DX1,DX,1,TCGA-E2-A573-DX-1,e6ec522d-39aa-4702-a5ba-243ef9bf531e,TCGA-E2-A573-01Z-00-DX1.D6633BC2-524D-4153-952F-6B1D8D067370.svs,1189.64,e6ec522d-39aa-4702-a5ba-243ef9bf531e/TCGA-E2-A573-01Z-00-DX1.D6633BC2-524D-4153-952F-6B1D8D067370.svs,e6ec522d-39aa-4702-a5ba-243ef9bf531e,TCGA-E2-A573-01Z-00-DX1,TCGA-E2-A573,TCGA-E2-A573-01Z,01,DX,1
TCGA-E2-A574-DX1,TCGA-E2-A574,DX1,DX,1,TCGA-E2-A574-DX-1,b28b6590-f8f2-43fa-90f2-cf4b558797d9,TCGA-E2-A574-01Z-00-DX1.60341091-B118-4F20-9ADB-FB2886790B0E.svs,911.33,b28b6590-f8f2-43fa-90f2-cf4b558797d9/TCGA-E2-A574-01Z-00-DX1.60341091-B118-4F20-9ADB-FB2886790B0E.svs,b28b6590-f8f2-43fa-90f2-cf4b558797d9,TCGA-E2-A574-01Z-00-DX1,TCGA-E2-A574,TCGA-E2-A574-01Z,01,DX,1
TCGA-EW-A1OV-DX1,TCGA-EW-A1OV,DX1,DX,1,TCGA-EW-A1OV-DX-1,0441253a-5af1-4b62-9f75-9bfa19066cd8,TCGA-EW-A1OV-01Z-00-DX1.93698123-5B34-4163-848B-2D75A5F7B001.svs,1947.68,0441253a-5af1-4b62-9f75-9bfa19066cd8/TCGA-EW-A1OV-01Z-00-DX1.93698123-5B34-4163-848B-2D75A5F7B001.svs,0441253a-5af1-4b62-9f75-9bfa19066cd8,TCGA-EW-A1OV-01Z-00-DX1,TCGA-EW-A1OV,TCGA-EW-A1OV-01Z,01,DX,1
TCGA-EW-A1OW-DX1,TCGA-EW-A1OW,DX1,DX,1,TCGA-EW-A1OW-DX-1,aef825ae-1b7a-4f6e-9c91-0875301eee06,TCGA-EW-A1OW-01Z-00-DX1.97888686-EBB6-4B13-AB5D-452F475E865B.svs,1375.53,aef825ae-1b7a-4f6e-9c91-0875301eee06/TCGA-EW-A1OW-01Z-00-DX1.97888686-EBB6-4B13-AB5D-452F475E865B.svs,aef825ae-1b7a-4f6e-9c91-0875301eee06,TCGA-EW-A1OW-01Z-00-DX1,TCGA-EW-A1OW,TCGA-EW-A1OW-01Z,01,DX,1
TCGA-EW-A1P1-DX1,TCGA-EW-A1P1,DX1,DX,1,TCGA-EW-A1P1-DX-1,a779fff9-b54a-4c18-936f-43f75119b9ad,TCGA-EW-A1P1-01Z-00-DX1.4B670029-4B3B-4D76-8EA4-F4F29EEF9E37.svs,1341.44,a779fff9-b54a-4c18-936f-43f75119b9ad/TCGA-EW-A1P1-01Z-00-DX1.4B670029-4B3B-4D76-8EA4-F4F29EEF9E37.svs,a779fff9-b54a-4c18-936f-43f75119b9ad,TCGA-EW-A1P1-01Z-00-DX1,TCGA-EW-A1P1,TCGA-EW-A1P1-01Z,01,DX,1
TCGA-EW-A1P7-DX1,TCGA-EW-A1P7,DX1,DX,1,TCGA-EW-A1P7-DX-1,605b7109-bd06-4b3b-8970-d8680c331b14,TCGA-EW-A1P7-01Z-00-DX1.97575C9F-C318-45A5-A4B7-1A902B93FA3F.svs,2774.32,605b7109-bd06-4b3b-8970-d8680c331b14/TCGA-EW-A1P7-01Z-00-DX1.97575C9F-C318-45A5-A4B7-1A902B93FA3F.svs,605b7109-bd06-4b3b-8970-d8680c331b14,TCGA-EW-A1P7-01Z-00-DX1,TCGA-EW-A1P7,TCGA-EW-A1P7-01Z,01,DX,1
TCGA-EW-A1P8-DX1,TCGA-EW-A1P8,DX1,DX,1,TCGA-EW-A1P8-DX-1,63b2184b-03f7-457c-968a-2243c41e74cd,TCGA-EW-A1P8-01Z-00-DX1.E9852193-8CDD-49EF-B49B-DA6931198F0D.svs,2066.59,63b2184b-03f7-457c-968a-2243c41e74cd/TCGA-EW-A1P8-01Z-00-DX1.E9852193-8CDD-49EF-B49B-DA6931198F0D.svs,63b2184b-03f7-457c-968a-2243c41e74cd,TCGA-EW-A1P8-01Z-00-DX1,TCGA-EW-A1P8,TCGA-EW-A1P8-01Z,01,DX,1
TCGA-EW-A1PB-DX1,TCGA-EW-A1PB,DX1,DX,1,TCGA-EW-A1PB-DX-1,993a9d90-8508-4db0-b955-813ca5984c93,TCGA-EW-A1PB-01Z-00-DX1.B2E9B88F-C371-4821-9B7B-8A63BB120D95.svs,1561.89,993a9d90-8508-4db0-b955-813ca5984c93/TCGA-EW-A1PB-01Z-00-DX1.B2E9B88F-C371-4821-9B7B-8A63BB120D95.svs,993a9d90-8508-4db0-b955-813ca5984c93,TCGA-EW-A1PB-01Z-00-DX1,TCGA-EW-A1PB,TCGA-EW-A1PB-01Z,01,DX,1
TCGA-EW-A1PH-DX1,TCGA-EW-A1PH,DX1,DX,1,TCGA-EW-A1PH-DX-1,eed0b09f-9b9f-4da3-b24b-8d916be3fa3e,TCGA-EW-A1PH-01Z-00-DX1.77e0f907-fe59-4dc2-b582-6f10330a9c01.svs,2636.22,eed0b09f-9b9f-4da3-b24b-8d916be3fa3e/TCGA-EW-A1PH-01Z-00-DX1.77e0f907-fe59-4dc2-b582-6f10330a9c01.svs,eed0b09f-9b9f-4da3-b24b-8d916be3fa3e,TCGA-EW-A1PH-01Z-00-DX1,TCGA-EW-A1PH,TCGA-EW-A1PH-01Z,01,DX,1
TCGA-EW-A3U0-DX1,TCGA-EW-A3U0,DX1,DX,1,TCGA-EW-A3U0-DX-1,33e614a6-2488-4ffc-8c09-ba4fcf235d74,TCGA-EW-A3U0-01Z-00-DX1.526F60F9-D1EB-4613-B428-18A1FC0BAAE2.svs,1509.97,33e614a6-2488-4ffc-8c09-ba4fcf235d74/TCGA-EW-A3U0-01Z-00-DX1.526F60F9-D1EB-4613-B428-18A1FC0BAAE2.svs,33e614a6-2488-4ffc-8c09-ba4fcf235d74,TCGA-EW-A3U0-01Z-00-DX1,TCGA-EW-A3U0,TCGA-EW-A3U0-01Z,01,DX,1
TCGA-EW-A6SB-DX1,TCGA-EW-A6SB,DX1,DX,1,TCGA-EW-A6SB-DX-1,206ccd79-310d-40a4-852c-03930e685304,TCGA-EW-A6SB-01Z-00-DX1.D56E1922-01A9-4AEE-AB95-D69447DD13EE.svs,1329.65,206ccd79-310d-40a4-852c-03930e685304/TCGA-EW-A6SB-01Z-00-DX1.D56E1922-01A9-4AEE-AB95-D69447DD13EE.svs,206ccd79-310d-40a4-852c-03930e685304,TCGA-EW-A6SB-01Z-00-DX1,TCGA-EW-A6SB,TCGA-EW-A6SB-01Z,01,DX,1
TCGA-GI-A2C9-DX1,TCGA-GI-A2C9,DX1,DX,1,TCGA-GI-A2C9-DX-1,c3200120-e484-45cd-97f4-30d0635c7938,TCGA-GI-A2C9-01Z-00-DX1.90181423-51ED-41FE-9B8F-973A67793D4F.svs,226.11,c3200120-e484-45cd-97f4-30d0635c7938/TCGA-GI-A2C9-01Z-00-DX1.90181423-51ED-41FE-9B8F-973A67793D4F.svs,c3200120-e484-45cd-97f4-30d0635c7938,TCGA-GI-A2C9-01Z-00-DX1,TCGA-GI-A2C9,TCGA-GI-A2C9-01Z,01,DX,1
TCGA-GM-A2DB-DX1,TCGA-GM-A2DB,DX1,DX,1,TCGA-GM-A2DB-DX-1,c713f828-2725-4901-a9fe-01d3192edc46,TCGA-GM-A2DB-01Z-00-DX1.9EE36AA6-2594-44C7-B05C-91A0AEC7E511.svs,971.67,c713f828-2725-4901-a9fe-01d3192edc46/TCGA-GM-A2DB-01Z-00-DX1.9EE36AA6-2594-44C7-B05C-91A0AEC7E511.svs,c713f828-2725-4901-a9fe-01d3192edc46,TCGA-GM-A2DB-01Z-00-DX1,TCGA-GM-A2DB,TCGA-GM-A2DB-01Z,01,DX,1
TCGA-GM-A2DD-DX1,TCGA-GM-A2DD,DX1,DX,1,TCGA-GM-A2DD-DX-1,e61e6244-5a12-4640-996f-57597d0c452a,TCGA-GM-A2DD-01Z-00-DX1.01332FF3-7488-41B7-A515-7841715DE92B.svs,1250.5,e61e6244-5a12-4640-996f-57597d0c452a/TCGA-GM-A2DD-01Z-00-DX1.01332FF3-7488-41B7-A515-7841715DE92B.svs,e61e6244-5a12-4640-996f-57597d0c452a,TCGA-GM-A2DD-01Z-00-DX1,TCGA-GM-A2DD,TCGA-GM-A2DD-01Z,01,DX,1
TCGA-GM-A2DF-DX1,TCGA-GM-A2DF,DX1,DX,1,TCGA-GM-A2DF-DX-1,bcd6977f-b269-48c4-b088-ddf8d6d95240,TCGA-GM-A2DF-01Z-00-DX1.CD0BE6D7-2DB3-4193-84CC-F9BE7BF18CC2.svs,1288.89,bcd6977f-b269-48c4-b088-ddf8d6d95240/TCGA-GM-A2DF-01Z-00-DX1.CD0BE6D7-2DB3-4193-84CC-F9BE7BF18CC2.svs,bcd6977f-b269-48c4-b088-ddf8d6d95240,TCGA-GM-A2DF-01Z-00-DX1,TCGA-GM-A2DF,TCGA-GM-A2DF-01Z,01,DX,1
TCGA-GM-A2DH-DX1,TCGA-GM-A2DH,DX1,DX,1,TCGA-GM-A2DH-DX-1,4a018dfe-d526-4943-aba1-9cb633788b73,TCGA-GM-A2DH-01Z-00-DX1.5790F15F-2A0F-4929-8FE4-18A557007989.svs,1229.47,4a018dfe-d526-4943-aba1-9cb633788b73/TCGA-GM-A2DH-01Z-00-DX1.5790F15F-2A0F-4929-8FE4-18A557007989.svs,4a018dfe-d526-4943-aba1-9cb633788b73,TCGA-GM-A2DH-01Z-00-DX1,TCGA-GM-A2DH,TCGA-GM-A2DH-01Z,01,DX,1
TCGA-GM-A2DI-DX1,TCGA-GM-A2DI,DX1,DX,1,TCGA-GM-A2DI-DX-1,1941bd60-aa20-4c4c-896e-7b2745426cca,TCGA-GM-A2DI-01Z-00-DX1.5E9715EA-9D2B-49D0-8F1D-972CF24B1960.svs,678.14,1941bd60-aa20-4c4c-896e-7b2745426cca/TCGA-GM-A2DI-01Z-00-DX1.5E9715EA-9D2B-49D0-8F1D-972CF24B1960.svs,1941bd60-aa20-4c4c-896e-7b2745426cca,TCGA-GM-A2DI-01Z-00-DX1,TCGA-GM-A2DI,TCGA-GM-A2DI-01Z,01,DX,1
TCGA-GM-A3XL-DX1,TCGA-GM-A3XL,DX1,DX,1,TCGA-GM-A3XL-DX-1,afac11db-73a0-4651-922c-60426719320e,TCGA-GM-A3XL-01Z-00-DX1.CCE8AA1D-9194-4E49-9546-DBF25A35847C.svs,754.61,afac11db-73a0-4651-922c-60426719320e/TCGA-GM-A3XL-01Z-00-DX1.CCE8AA1D-9194-4E49-9546-DBF25A35847C.svs,afac11db-73a0-4651-922c-60426719320e,TCGA-GM-A3XL-01Z-00-DX1,TCGA-GM-A3XL,TCGA-GM-A3XL-01Z,01,DX,1
TCGA-LL-A441-DX1,TCGA-LL-A441,DX1,DX,1,TCGA-LL-A441-DX-1,d5a53214-78c1-4d1b-b890-207faad31982,TCGA-LL-A441-01Z-00-DX1.33B13078-BB14-4C42-88A6-7460AD2BCD00.svs,1296.66,d5a53214-78c1-4d1b-b890-207faad31982/TCGA-LL-A441-01Z-00-DX1.33B13078-BB14-4C42-88A6-7460AD2BCD00.svs,d5a53214-78c1-4d1b-b890-207faad31982,TCGA-LL-A441-01Z-00-DX1,TCGA-LL-A441,TCGA-LL-A441-01Z,01,DX,1
TCGA-LL-A5YO-DX1,TCGA-LL-A5YO,DX1,DX,1,TCGA-LL-A5YO-DX-1,1c8203d6-e6b9-4224-b757-e654fe112d28,TCGA-LL-A5YO-01Z-00-DX1.B5B6DFDB-1020-41FF-AA50-9C633E17DE5F.svs,1152.28,1c8203d6-e6b9-4224-b757-e654fe112d28/TCGA-LL-A5YO-01Z-00-DX1.B5B6DFDB-1020-41FF-AA50-9C633E17DE5F.svs,1c8203d6-e6b9-4224-b757-e654fe112d28,TCGA-LL-A5YO-01Z-00-DX1,TCGA-LL-A5YO,TCGA-LL-A5YO-01Z,01,DX,1
TCGA-LL-A73Y-DX1,TCGA-LL-A73Y,DX1,DX,1,TCGA-LL-A73Y-DX-1,e6a78709-9195-4657-a537-a51e7e7b7c97,TCGA-LL-A73Y-01Z-00-DX1.50C20931-3AA9-40B4-8A73-56B1976423A8.svs,922.19,e6a78709-9195-4657-a537-a51e7e7b7c97/TCGA-LL-A73Y-01Z-00-DX1.50C20931-3AA9-40B4-8A73-56B1976423A8.svs,e6a78709-9195-4657-a537-a51e7e7b7c97,TCGA-LL-A73Y-01Z-00-DX1,TCGA-LL-A73Y,TCGA-LL-A73Y-01Z,01,DX,1
TCGA-LL-A740-DX1,TCGA-LL-A740,DX1,DX,1,TCGA-LL-A740-DX-1,1db81db6-77eb-4aee-9e20-5d9cad3d4917,TCGA-LL-A740-01Z-00-DX1.757D94A5-EF0F-4A0E-99A9-8809B66438DA.svs,1207.41,1db81db6-77eb-4aee-9e20-5d9cad3d4917/TCGA-LL-A740-01Z-00-DX1.757D94A5-EF0F-4A0E-99A9-8809B66438DA.svs,1db81db6-77eb-4aee-9e20-5d9cad3d4917,TCGA-LL-A740-01Z-00-DX1,TCGA-LL-A740,TCGA-LL-A740-01Z,01,DX,1
TCGA-OL-A5D6-DX1,TCGA-OL-A5D6,DX1,DX,1,TCGA-OL-A5D6-DX-1,86925470-1065-44f5-a4e5-a3c55a73c995,TCGA-OL-A5D6-01Z-00-DX1.6B11331B-4A0D-4E13-B054-A5C7A6FC3AAC.svs,1207.05,86925470-1065-44f5-a4e5-a3c55a73c995/TCGA-OL-A5D6-01Z-00-DX1.6B11331B-4A0D-4E13-B054-A5C7A6FC3AAC.svs,86925470-1065-44f5-a4e5-a3c55a73c995,TCGA-OL-A5D6-01Z-00-DX1,TCGA-OL-A5D6,TCGA-OL-A5D6-01Z,01,DX,1
TCGA-OL-A5D7-DX1,TCGA-OL-A5D7,DX1,DX,1,TCGA-OL-A5D7-DX-1,d29fb01b-dfb0-49fe-b42c-98dd32a306c1,TCGA-OL-A5D7-01Z-00-DX1.A4A45393-9AE1-4370-8B92-CB85CDB04934.svs,1051.28,d29fb01b-dfb0-49fe-b42c-98dd32a306c1/TCGA-OL-A5D7-01Z-00-DX1.A4A45393-9AE1-4370-8B92-CB85CDB04934.svs,d29fb01b-dfb0-49fe-b42c-98dd32a306c1,TCGA-OL-A5D7-01Z-00-DX1,TCGA-OL-A5D7,TCGA-OL-A5D7-01Z,01,DX,1
TCGA-OL-A5RW-DX1,TCGA-OL-A5RW,DX1,DX,1,TCGA-OL-A5RW-DX-1,f2d5aa37-d9ce-4264-a447-fc69dd0d7d85,TCGA-OL-A5RW-01Z-00-DX1.E16DE8EE-31AF-4EAF-A85F-DB3E3E2C3BFF.svs,24.38,f2d5aa37-d9ce-4264-a447-fc69dd0d7d85/TCGA-OL-A5RW-01Z-00-DX1.E16DE8EE-31AF-4EAF-A85F-DB3E3E2C3BFF.svs,f2d5aa37-d9ce-4264-a447-fc69dd0d7d85,TCGA-OL-A5RW-01Z-00-DX1,TCGA-OL-A5RW,TCGA-OL-A5RW-01Z,01,DX,1
TCGA-OL-A66I-DX1,TCGA-OL-A66I,DX1,DX,1,TCGA-OL-A66I-DX-1,3d8e9a30-d35d-4a5c-81da-2dfc84f5d707,TCGA-OL-A66I-01Z-00-DX1.8CE9DCAB-98D3-4163-94AC-1557D86C1E25.svs,538.49,3d8e9a30-d35d-4a5c-81da-2dfc84f5d707/TCGA-OL-A66I-01Z-00-DX1.8CE9DCAB-98D3-4163-94AC-1557D86C1E25.svs,3d8e9a30-d35d-4a5c-81da-2dfc84f5d707,TCGA-OL-A66I-01Z-00-DX1,TCGA-OL-A66I,TCGA-OL-A66I-01Z,01,DX,1
TCGA-OL-A66P-DX1,TCGA-OL-A66P,DX1,DX,1,TCGA-OL-A66P-DX-1,5898b4df-56ee-4ae5-8dba-faf255ec5270,TCGA-OL-A66P-01Z-00-DX1.5ADD0D6D-37C6-4BC9-8C2B-64DB18BE99B3.svs,846.84,5898b4df-56ee-4ae5-8dba-faf255ec5270/TCGA-OL-A66P-01Z-00-DX1.5ADD0D6D-37C6-4BC9-8C2B-64DB18BE99B3.svs,5898b4df-56ee-4ae5-8dba-faf255ec5270,TCGA-OL-A66P-01Z-00-DX1,TCGA-OL-A66P,TCGA-OL-A66P-01Z,01,DX,1
TCGA-OL-A6VO-DX1,TCGA-OL-A6VO,DX1,DX,1,TCGA-OL-A6VO-DX-1,1090010a-c5b6-48d9-9fe8-0c798586096c,TCGA-OL-A6VO-01Z-00-DX1.291D54D6-EBAF-4622-BD42-97AA5997F014.svs,1145.14,1090010a-c5b6-48d9-9fe8-0c798586096c/TCGA-OL-A6VO-01Z-00-DX1.291D54D6-EBAF-4622-BD42-97AA5997F014.svs,1090010a-c5b6-48d9-9fe8-0c798586096c,TCGA-OL-A6VO-01Z-00-DX1,TCGA-OL-A6VO,TCGA-OL-A6VO-01Z,01,DX,1
TCGA-S3-AA10-DX1,TCGA-S3-AA10,DX1,DX,1,TCGA-S3-AA10-DX-1,edaed3cc-ec4f-4792-aab7-27078b0f30a3,TCGA-S3-AA10-01Z-00-DX1.C0468882-0DD8-4FC5-8C2F-E18BE8000F69.svs,911.12,edaed3cc-ec4f-4792-aab7-27078b0f30a3/TCGA-S3-AA10-01Z-00-DX1.C0468882-0DD8-4FC5-8C2F-E18BE8000F69.svs,edaed3cc-ec4f-4792-aab7-27078b0f30a3,TCGA-S3-AA10-01Z-00-DX1,TCGA-S3-AA10,TCGA-S3-AA10-01Z,01,DX,1
TCGA-S3-AA15-DX1,TCGA-S3-AA15,DX1,DX,1,TCGA-S3-AA15-DX-1,0018cc22-498a-45b8-bfd4-b0fe0c3a2f0a,TCGA-S3-AA15-01Z-00-DX1.A2456A4A-E6E8-4429-8F09-B997AA497BB0.svs,1113.92,0018cc22-498a-45b8-bfd4-b0fe0c3a2f0a/TCGA-S3-AA15-01Z-00-DX1.A2456A4A-E6E8-4429-8F09-B997AA497BB0.svs,0018cc22-498a-45b8-bfd4-b0fe0c3a2f0a,TCGA-S3-AA15-01Z-00-DX1,TCGA-S3-AA15,TCGA-S3-AA15-01Z,01,DX,1
